ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile
mac-34-1,,mac,34,rettɨ,rettɨ,r e t t ɨ,,meira2005southern[181],,,^ r e t t ɨ $,default
kar-34-1,,kar,34,remetɨ,remetɨ,r e m e t ɨ,,courtz2008carib[359],,,^ r e m e t ɨ $,default
apa-34-1,,apa,34,retɨ,retɨ,r e t ɨ,,koehn1995apalai[44],,,^ r e t ɨ $,default
aka-34-1,,aka,34,retɨ,retɨ,r e t ɨ,,stegeman2014akawaio[173],,,^ r e t ɨ $,default
ikp-34-1,,ikp,34,iwomtam,iwomtam,i w o m t a m,,meira2005southern[181],,,^ i w o m t a m $,default
hix-34-1,,hix,34,waʃuru,waʃuru,w a <<ʃ>> u r u,,meira2005southern[181],,,^ w a <ʃ> u r u $,default
wmr-34-1,,wmr,34,miteʔe,miteʔe,m i t e ʔ e,,bruno1996dictionary[17],,,^ m i t e ʔ e $,default
pan-34-1,,pan,34,panasɨkɨn,panasɨkɨn,p a n a s ɨ k ɨ n,,meira2005southern[181],,,^ p a n a s ɨ k ɨ n $,default
kui-34-1,,kui,34,ɣikɨɣɨ,ɣikɨɣɨ,<<ɣ>> i k ɨ <<ɣ>> ɨ,,meira2005southern[181],,,^ <ɣ> i k ɨ <ɣ> ɨ $,default
bak-34-1,,bak,34,wə̃ẽkɨ,wə̃ẽkɨ,w <<ə>> <<̃>> <<ẽ>> k ɨ,,meira2005southern[181],,,^ w <ə> <̃> <ẽ> k ɨ $,default
yuk-34-1,,yuk,34,jɨtowata,jɨtowata,j ɨ t o w a t a,,meira2005southern[181],,,^ j ɨ t o w a t a $,default
ara-34-1,,ara,34,rego,rego,r e <<g>> o,,alves2017arara[184],,,^ r e <g> o $,default
kax-34-1,,kax,34,aret-wo,aret-wo,a r e t <<->> w o,,,,,^ a r e t <-> w o $,default
car-34-1,,car,34,ikat͡ʃori,ikat͡ʃori,i k a t <<͡>> <<ʃ>> o r i,,huber1992vocabulario[269],,,^ i k a t <͡> <ʃ> o r i $,default
yuk-35-1,,yuk,35,awɨkɨ,awɨkɨ,a w ɨ k ɨ,,meira2005southern[181],,,^ a w ɨ k ɨ $,default
tri-35-1,,tri,35,arokɨ,arokɨ,a r o k ɨ,,meira2005southern[181],,,^ a r o k ɨ $,default
ikp-35-1,,ikp,35,arog,arog,a r o <<g>>,,ikpengpacheco2001[101],,,^ a r o <g> $,default
car-35-1,,car,35,arikɨhə,arikɨhə,a r i k ɨ <<h>> <<ə>>,,robayo2000avance[179],,,^ a r i k ɨ <h> <ə> $,default
apa-35-1,,apa,35,arokɨ,arokɨ,a r o k ɨ,,camargo2002lexico[127],,,^ a r o k ɨ $,default
aku-35-1,,aku,35,arookɨ; orookɨ,arookɨ,a r o o k ɨ,,meira1998proto[180],,,^ a r o o k ɨ $,default
aku-35-2,,aku,35,arookɨ; orookɨ,orookɨ,o r o o k ɨ,,meira1998proto[180],,,^ o r o o k ɨ $,default
way-35-1,,way,35,watkɨ,watkɨ,w a t k ɨ,,wayanatavares2005[140],,,^ w a t k ɨ $,default
wai-35-1,,wai,35,matkɨ,matkɨ,m a t k ɨ,,hawkins2015dictionary,,,^ m a t k ɨ $,default
pan-35-1,,pan,35,atəkə,atəkə,a t <<ə>> k <<ə>>,,panarepayne2013[388],,,^ a t <ə> k <ə> $,default
mac-35-1,,mac,35,taukɨ,taukɨ,t a u k ɨ,,abbott2015dictionary,,,^ t a u k ɨ $,default
kar-35-1,,kar,35,antɨkɨ,antɨkɨ,a n t ɨ k ɨ,,courtz2008carib[229],,,^ a n t ɨ k ɨ $,default
hix-35-1,,hix,35,matkɨ,matkɨ,m a t k ɨ,,meira2005southern[181],,,^ m a t k ɨ $,default
ing-35-1,,ing,35,əku,əku,<<ə>> k u,,cruz2005fonologia[80],,,^ <ə> k u $,default
mak-35-1,,mak,35,haʔroho,haʔroho,<<h>> a ʔ r o <<h>> o,,maquiritaricaceres2011[441],,,^ <h> a ʔ r o <h> o $,default
pem-35-1,,pem,35,kena,kena,k e n a,,pemondearmellada1994[68],,,^ k e n a $,default
bak-35-1,,bak,35,õwɨ,õwɨ,<<õ>> w ɨ,,meira2005southern[181],,,^ <õ> w ɨ $,default
kui-35-1,,kui,35,ɣoko,ɣoko,<<ɣ>> o k o,,meira2005southern[181],,,^ <ɣ> o k o $,default
ara-35-1,,ara,35,awom,awom,a w o m,,desouza2010arara[87],,,^ a w o m $,default
wmr-35-1,,wmr,35,kjamsa,kjamsa,k j a m s a,,hill1994waimiri[8],,,^ k j a m s a $,default
map-35-1,,map,35,wəkiri,wəkiri,w <<ə>> k i r i,,muller1975mapoyo[71],,,^ w <ə> k i r i $,default
yab-35-1,,yab,35,kot͡ʃa,kot͡ʃa,k o t <<͡>> <<ʃ>> a,,mattei2003pemono[45],,,^ k o t <͡> <ʃ> a $,default
kax-35-1,,kax,35,akina,akina,a k i n a,,,,,^ a k i n a $,default
yab-36-1,,yab,36,t͡ʃipoti,t͡ʃipoti,t <<͡>> <<ʃ>> i p o t i,,mattei2003pemono[41],,,^ t <͡> <ʃ> i p o t i $,default
wmr-36-1,,wmr,36,sɨhɨ,sɨhɨ,s ɨ <<h>> ɨ,,hill1994waimiri[31],,,^ s ɨ <h> ɨ $,default
way-36-1,,way,36,ihpot,ihpot,i <<h>> p o t,,wayanatavares2005[140],,,^ i <h> p o t $,default
wai-36-1,,wai,36,hɸo; aɸo,hɸo,<<h>> <<ɸ>> o,,hawkins2015dictionary,,,^ <h> <ɸ> o $,default
wai-36-2,,wai,36,hɸo; aɸo,aɸo,a <<ɸ>> o,,hawkins2015dictionary,,,^ a <ɸ> o $,default
pem-36-1,,pem,36,sipok,sipok,s i p o k,,pemondearmellada1994[229],,,^ s i p o k $,default
pan-36-1,,pan,36,iʔpok,iʔpok,i ʔ p o k,,price2015dictionary,,,^ i ʔ p o k $,default
mak-36-1,,mak,36,iʔhootɨ,iʔhootɨ,i ʔ <<h>> o o t ɨ,,hall2015dictionary,,,^ i ʔ <h> o o t ɨ $,default
mac-36-1,,mac,36,siʔpo,siʔpo,s i ʔ p o,,abbott2015dictionary,,,^ s i ʔ p o $,default
kax-36-1,,kax,36,ʔhot͡ʃi,ʔhot͡ʃi,ʔ <<h>> o t <<͡>> <<ʃ>> i,,schuring2018kaxuyana[28],,,^ ʔ <h> o t <͡> <ʃ> i $,default
kar-36-1,,kar,36,ɨpo,ɨpo,ɨ p o,,courtz2008carib[437],,,^ ɨ p o $,default
hix-36-1,,hix,36,hpo,hpo,<<h>> p o,,hixkaryanaderby1985[237],,,^ <h> p o $,default
car-36-1,,car,36,hotɨ,hotɨ,<<h>> o t ɨ,,robayo2000avance[178],,,^ <h> o t ɨ $,default
apa-36-1,,apa,36,ʔpotɨ,ʔpotɨ,ʔ p o t ɨ,,camargo2002lexico[125],,,^ ʔ p o t ɨ $,default
aka-36-1,,aka,36,siʔpok,siʔpok,s i ʔ p o k,,akawaiocaesar2003[366],,,^ s i ʔ p o k $,default
ikp-36-1,,ikp,36,arog-rɨ,arog-rɨ,a r o <<g>> <<->> r ɨ,,ikpengpacheco2001[101],,,^ a r o <g> <-> r ɨ $,default
bak-36-1,,bak,36,ãga-hudu,ãga-hudu,<<ã>> <<g>> a <<->> <<h>> u <<d>> u,,meira2005southern[181],,,^ <ã> <g> a <-> <h> u <d> u $,default
yuk-36-1,,yuk,36,pu(ru),pu,p u,,meira2005southern[181],,,^ p u $,default
map-36-1,,map,36,waanari,waanari,w a a n a r i,,muller1975mapoyo[71],,,^ w a a n a r i $,default
ara-36-1,,ara,36,abon,abon,a <<b>> o n,,alves2017wordlist,,,^ a <b> o n $,default
tri-36-1,,tri,36,apərɨ,apərɨ,a p <<ə>> r ɨ,,meira2005southern[181],,,^ a p <ə> r ɨ $,default
kui-36-1,,kui,36,ɣoko,ɣoko,<<ɣ>> o k o,,meira2005southern[181],,,^ <ɣ> o k o $,default
yuk-37-1,,yuk,37,ptɨ,ptɨ,p t ɨ,,meira2005southern[181],,,^ p t ɨ $,default
yab-37-1,,yab,37,t͡ʃipoti,t͡ʃipoti,t <<͡>> <<ʃ>> i p o t i,,mattei2003pemono[41],,,^ t <͡> <ʃ> i p o t i $,default
yab-37-2,,yab,37,t͡ʃipoti,t͡ʃipoti,t <<͡>> <<ʃ>> i p o t i,,mendez1959yawarana[66],,,^ t <͡> <ʃ> i p o t i $,default
wai-37-1,,wai,37,hɸo,hɸo,<<h>> <<ɸ>> o,,hawkins2015dictionary,,,^ <h> <ɸ> o $,default
tri-37-1,,tri,37,hpotɨ,hpotɨ,<<h>> p o t ɨ,,meira2005southern[181],,,^ <h> p o t ɨ $,default
tam-37-1,,tam,37,t͡ʃipoti,t͡ʃipoti,t <<͡>> <<ʃ>> i p o t i,,gilij1782saggio[386],,,^ t <͡> <ʃ> i p o t i $,default
pem-37-1,,pem,37,sipok,sipok,s i p o k,,pemondearmellada1994[229],,,^ s i p o k $,default
pan-37-1,,pan,37,iʔpok,iʔpok,i ʔ p o k,,price2015dictionary,,,^ i ʔ p o k $,default
map-37-1,,map,37,sipotɨ,sipotɨ,s i p o t ɨ,,muller1975mapoyo[59],,,^ s i p o t ɨ $,default
mac-37-1,,mac,37,siʔpo,siʔpo,s i ʔ p o,,abbott2015dictionary,,,^ s i ʔ p o $,default
kui-37-1,,kui,37,ipu,ipu,i p u,,meira2005southern[181],,,^ i p u $,default
kax-37-1,,kax,37,ʔhot͡ʃi,ʔhot͡ʃi,ʔ <<h>> o t <<͡>> <<ʃ>> i,,schuring2018kaxuyana[28],,,^ ʔ <h> o t <͡> <ʃ> i $,default
kar-37-1,,kar,37,ɨpo,ɨpo,ɨ p o,,courtz2008carib[437],,,^ ɨ p o $,default
hix-37-1,,hix,37,hpo,hpo,<<h>> p o,,hixkaryanaderby1985[237],,,^ <h> p o $,default
car-37-1,,car,37,hotɨ,hotɨ,<<h>> o t ɨ,,koch1908hiana[86],,,^ <h> o t ɨ $,default
aku-37-1,,aku,37,hpotɨ,hpotɨ,<<h>> p o t ɨ,,meira1998proto[166],,,^ <h> p o t ɨ $,default
aka-37-1,,aka,37,siʔpok,siʔpok,s i ʔ p o k,,akawaiocaesar2003[366],,,^ s i ʔ p o k $,default
ikp-37-1,,ikp,37,eretput,eretput,e r e t p u t,,campetela1997analise[51],,,^ e r e t p u t $,default
bak-37-1,,bak,37,hudu,hudu,<<h>> u <<d>> u,,meira2005southern[181],,,^ <h> u <d> u $,default
ara-37-1,,ara,37,retpu,retpu,r e t p u,,alves2017arara[118],,,^ r e t p u $,default
mak-37-1,,mak,37,huʔharɨ,huʔharɨ,<<h>> u ʔ <<h>> a r ɨ,,maquiritaricaceres2011[442],,,^ <h> u ʔ <h> a r ɨ $,default
way-37-1,,way,37,pupotɨ,pupotɨ,p u p o t ɨ,,wayanatavares2005[44],,,^ p u p o t ɨ $,default
wmr-37-1,,wmr,37,ɨhia,ɨhia,ɨ <<h>> i a,,waimiribruno2003[136],,,^ ɨ <h> i a $,default
apa-37-1,,apa,37,uʔse,uʔse,u ʔ s e,,camargo2002lexico[107],,,^ u ʔ s e $,default
wmr-38-1,,wmr,38,ɨhɨ,ɨhɨ,ɨ <<h>> ɨ,,waimiribruno2003[161],,,^ ɨ <h> ɨ $,default
way-38-1,,way,38,uputpɨ,uputpɨ,u p u t p ɨ,,wayanatavares2005[288],,,^ u p u t p ɨ $,default
wai-38-1,,wai,38,htɨɸɨ,htɨɸɨ,<<h>> t ɨ <<ɸ>> ɨ,,hawkins2015dictionary,,,^ <h> t ɨ <ɸ> ɨ $,default
tri-38-1,,tri,38,putupə,putupə,p u t u p <<ə>>,,meira2005southern[181],,,^ p u t u p <ə> $,default
tam-38-1,,tam,38,prutpe,prutpe,p r u t p e,,gilij1782saggio[311],,,^ p r u t p e $,default
pem-38-1,,pem,38,puʔpai,puʔpai,p u ʔ p a i,,swiggers2010gramatica[101],,,^ p u ʔ p a i $,default
pan-38-1,,pan,38,pu,pu,p u,,panarepayne2013[149],,,^ p u $,default
mak-38-1,,mak,38,huʔhə,huʔhə,<<h>> u ʔ <<h>> <<ə>>,,maquiritaricaceres2011[442],,,^ <h> u ʔ <h> <ə> $,default
mac-38-1,,mac,38,puʔpai,puʔpai,p u ʔ p a i,,abbott2015dictionary,,,^ p u ʔ p a i $,default
kax-38-1,,kax,38,hu,hu,<<h>> u,,schuring2018kaxuyana[52],,,^ <h> u $,default
kar-38-1,,kar,38,upu,upu,u p u,,courtz2008carib[414],,,^ u p u $,default
ing-38-1,,ing,38,puʔpai,puʔpai,p u ʔ p a i,,cruz2005fonologia[128],,,^ p u ʔ p a i $,default
hix-38-1,,hix,38,huthu,huthu,<<h>> u t <<h>> u,,meira2005southern[181],,,^ <h> u t <h> u $,default
car-38-1,,car,38,hutuhə,hutuhə,<<h>> u t u <<h>> <<ə>>,,robayo2000avance[178],,,^ <h> u t u <h> <ə> $,default
apa-38-1,,apa,38,upuʔpu,upuʔpu,u p u ʔ p u,,camargo2002lexico[107],,,^ u p u ʔ p u $,default
aku-38-1,,aku,38,puupə,puupə,p u u p <<ə>>,,meira1998proto[173],,,^ p u u p <ə> $,default
ikp-38-1,,ikp,38,momt͡ʃi,momt͡ʃi,m o m t <<͡>> <<ʃ>> i,,ikpengpacheco2001[24],,,^ m o m t <͡> <ʃ> i $,default
ara-38-1,,ara,38,munt͡ʃi,munt͡ʃi,m u n t <<͡>> <<ʃ>> i,,alves2017arara[126],,,^ m u n t <͡> <ʃ> i $,default
yuk-38-1,,yuk,38,wasa,wasa,w a s a,,meira2005southern[181],,,^ w a s a $,default
bak-38-1,,bak,38,ãgahu,ãgahu,<<ã>> <<g>> a <<h>> u,,meira2005southern[181],,,^ <ã> <g> a <h> u $,default
kui-38-1,,kui,38,ɣitɨ,ɣitɨ,<<ɣ>> i t ɨ,,meira2005southern[181],,,^ <ɣ> i t ɨ $,default
yab-38-1,,yab,38,waisteri,waisteri,w a i s t e r i,,mendez1959yawarana[66],,,^ w a i s t e r i $,default
map-38-1,,map,38,wastə,wastə,w a s t <<ə>>,,muller1975mapoyo[59],,,^ w a s t <ə> $,default
yuk-39-1,,yuk,39,pana,pana,p a n a,,meira2005southern[181],,,^ p a n a $,default
yab-39-1,,yab,39,pana,pana,p a n a,,mendez1959yawarana[66],,,^ p a n a $,default
wmr-39-1,,wmr,39,pana,pana,p a n a,,waimiribruno2003[72],,,^ p a n a $,default
way-39-1,,way,39,pana,pana,p a n a,,camargo2010wayana[103],,,^ p a n a $,default
wai-39-1,,wai,39,ɸana,ɸana,<<ɸ>> a n a,,hawkins2015dictionary,,,^ <ɸ> a n a $,default
tri-39-1,,tri,39,pana,pana,p a n a,,meira2005southern[181],,,^ p a n a $,default
tam-39-1,,tam,39,pana,pana,p a n a,,gilij1780saggio[181],,,^ p a n a $,default
pem-39-1,,pem,39,pana,pana,p a n a,,swiggers2010gramatica[246],,,^ p a n a $,default
pan-39-1,,pan,39,pana,pana,p a n a,,meira2005southern[181],,,^ p a n a $,default
map-39-1,,map,39,pana,pana,p a n a,,muller1975mapoyo[59],,,^ p a n a $,default
mak-39-1,,mak,39,haana,haana,<<h>> a a n a,,hall2015dictionary,,,^ <h> a a n a $,default
mac-39-1,,mac,39,pana,pana,p a n a,,meira2005southern[181],,,^ p a n a $,default
kui-39-1,,kui,39,haŋa,haŋa,<<h>> a <<ŋ>> a,,meira2005southern[181],,,^ <h> a <ŋ> a $,default
kax-39-1,,kax,39,hana,hana,<<h>> a n a,,,,,^ <h> a n a $,default
kar-39-1,,kar,39,pana,pana,p a n a,,courtz2008carib[335],,,^ p a n a $,default
ing-39-1,,ing,39,pana,pana,p a n a,,,,,^ p a n a $,default
ikp-39-1,,ikp,39,wana,wana,w a n a,,meira2005southern[181],,,^ w a n a $,default
hix-39-1,,hix,39,hana,hana,<<h>> a n a,,meira2005southern[181],,,^ <h> a n a $,default
car-39-1,,car,39,hana,hana,<<h>> a n a,,robayo2000avance[178],,,^ <h> a n a $,default
bak-39-1,,bak,39,wãta,wãta,w <<ã>> t a,,meira2005southern[181],,,^ w <ã> t a $,default
ara-39-1,,ara,39,pana,pana,p a n a,,desouza2010arara[41],,,^ p a n a $,default
apa-39-1,,apa,39,pana,pana,p a n a,,camargo2002lexico[74],,,^ p a n a $,default
aku-39-1,,aku,39,pana,pana,p a n a,,meira1998proto[169],,,^ p a n a $,default
yuk-40-1,,yuk,40,enu,enu,e n u,,meira2005southern[181],,,^ e n u $,default
yab-40-1,,yab,40,janu,janu,j a n u,,mendez1959yawarana[66],,,^ j a n u $,default
way-40-1,,way,40,əwu,əwu,<<ə>> w u,,camargo2010wayana[27],,,^ <ə> w u $,default
wai-40-1,,wai,40,ew,ew,e w,,hawkins2015dictionary,,,^ e w $,default
tri-40-1,,tri,40,enu,enu,e n u,,meira2005southern[181],,,^ e n u $,default
tam-40-1,,tam,40,anu,anu,a n u,,gilij1781saggio[71],,,^ a n u $,default
pem-40-1,,pem,40,enu,enu,e n u,,swiggers2010gramatica[124],,,^ e n u $,default
pan-40-1,,pan,40,enu,enu,e n u,,meira2005southern[181],,,^ e n u $,default
map-40-1,,map,40,jenu,jenu,j e n u,,muller1975mapoyo[59],,,^ j e n u $,default
mak-40-1,,mak,40,ənu,ənu,<<ə>> n u,,hall2015dictionary,,,^ <ə> n u $,default
mac-40-1,,mac,40,enu,enu,e n u,,meira2005southern[181],,,^ e n u $,default
kui-40-1,,kui,40,eŋ,eŋ,e <<ŋ>>,,meira2005southern[181],,,^ e <ŋ> $,default
kax-40-1,,kax,40,onuto,onuto,o n u t o,,schuring2018kaxuyana[175],,,^ o n u t o $,default
kar-40-1,,kar,40,onu,onu,o n u,,courtz2008carib[330],,,^ o n u $,default
ing-40-1,,ing,40,enu,enu,e n u,,,,,^ e n u $,default
ikp-40-1,,ikp,40,enu,enu,e n u,,meira2005southern[181],,,^ e n u $,default
hix-40-1,,hix,40,enu,enu,e n u,,meira2005southern[181],,,^ e n u $,default
car-40-1,,car,40,enuru,enuru,e n u r u,,robayo2000avance[178],,,^ e n u r u $,default
bak-40-1,,bak,40,enu,enu,e n u,,meira2005southern[181],,,^ e n u $,default
ara-40-1,,ara,40,eŋ,eŋ,e <<ŋ>>,,desouza2010arara[34],,,^ e <ŋ> $,default
apa-40-1,,apa,40,onu,onu,o n u,,camargo2002lexico[69],,,^ o n u $,default
aku-40-1,,aku,40,ənu; enu,ənu,<<ə>> n u,,meira1998proto[170],,,^ <ə> n u $,default
aku-40-2,,aku,40,ənu; enu,enu,e n u,,meira1998proto[170],,,^ e n u $,default
wmr-40-1,,wmr,40,eba,eba,e <<b>> a,,waimiribruno2003[72],,,^ e <b> a $,default
yuk-41-1,,yuk,41,ena,ena,e n a,,meira2005southern[181],,,^ e n a $,default
yab-41-1,,yab,41,jena,jena,j e n a,,mendez1959yawarana[67],,,^ j e n a $,default
wmr-41-1,,wmr,41,nata,nata,n a t a,,,,,^ n a t a $,default
way-41-1,,way,41,əmna,əmna,<<ə>> m n a,,wayanatavares2005[125],,,^ <ə> m n a $,default
wai-41-1,,wai,41,ewna,ewna,e w n a,,hawkins2015dictionary,,,^ e w n a $,default
tri-41-1,,tri,41,oona,oona,o o n a,,meira2005southern[181],,,^ o o n a $,default
tam-41-1,,tam,41,onna,onna,o n n a,,gilij1781saggio[207],,,^ o n n a $,default
pem-41-1,,pem,41,jeuna,jeuna,j e u n a,,swiggers2010gramatica[109],,,^ j e u n a $,default
pan-41-1,,pan,41,əwa,əwa,<<ə>> w a,,meira2005southern[181],,,^ <ə> w a $,default
map-41-1,,map,41,jənna,jənna,j <<ə>> n n a,,muller1975mapoyo[60],,,^ j <ə> n n a $,default
mak-41-1,,mak,41,ənna,ənna,<<ə>> n n a,,hall2015dictionary,,,^ <ə> n n a $,default
mac-41-1,,mac,41,euna,euna,e u n a,,meira2005southern[181],,,^ e u n a $,default
kui-41-1,,kui,41,inata,inata,i n a t a,,meira2005southern[181],,,^ i n a t a $,default
kax-41-1,,kax,41,owna,owna,o w n a,,,,,^ o w n a $,default
kar-41-1,,kar,41,enaʔta,enaʔta,e n a ʔ t a,,courtz2008carib[260],,,^ e n a ʔ t a $,default
ing-41-1,,ing,41,euna,euna,e u n a,,,,,^ e u n a $,default
ikp-41-1,,ikp,41,eŋna,eŋna,e <<ŋ>> n a,,meira2005southern[181],,,^ e <ŋ> n a $,default
hix-41-1,,hix,41,owna,owna,o w n a,,meira2005southern[181],,,^ o w n a $,default
car-41-1,,car,41,onarɨ,onarɨ,o n a r ɨ,,robayo2000avance[179],,,^ o n a r ɨ $,default
bak-41-1,,bak,41,ena,ena,e n a,,meira2005southern[181],,,^ e n a $,default
ara-41-1,,ara,41,eŋna,eŋna,e <<ŋ>> n a,,desouza2010arara[40],,,^ e <ŋ> n a $,default
apa-41-1,,apa,41,ouna,ouna,o u n a,,camargo2002lexico[73],,,^ o u n a $,default
aku-41-1,,aku,41,eunata,eunata,e u n a t a,,meira1998proto[179],,,^ e u n a t a $,default
way-42-1,,way,42,mɨta,mɨta,m ɨ t a,,wayanatavares2005[38],,,^ m ɨ t a $,default
wai-42-1,,wai,42,mta,mta,m t a,,hawkins2015dictionary,,,^ m t a $,default
tri-42-1,,tri,42,mɨta; nta,mɨta,m ɨ t a,,meira2005southern[180],,,^ m ɨ t a $,default
tri-42-2,,tri,42,mɨta; nta,nta,n t a,,meira2005southern[180],,,^ n t a $,default
tam-42-1,,tam,42,mta,mta,m t a,,gilij1782saggio[155],,,^ m t a $,default
pem-42-1,,pem,42,mɨta,mɨta,m ɨ t a,,swiggers2010gramatica[109],,,^ m ɨ t a $,default
pan-42-1,,pan,42,ənta,ənta,<<ə>> n t a,,price2015dictionary,,,^ <ə> n t a $,default
mak-42-1,,mak,42,nta,nta,n t a,,maquiritaricaceres2011[446],,,^ n t a $,default
mac-42-1,,mac,42,nta,nta,n t a,,abbott2015dictionary,,,^ n t a $,default
kui-42-1,,kui,42,nta,nta,n t a,,meira2005southern[180],,,^ n t a $,default
kax-42-1,,kax,42,mt,mt,m t,,schuring2018kaxuyana[62],,,^ m t $,default
kar-42-1,,kar,42,ɨnta,ɨnta,ɨ n t a,,courtz2008carib[435],,,^ ɨ n t a $,default
ing-42-1,,ing,42,mɨta,mɨta,m ɨ t a,,cruz2005fonologia[128],,,^ m ɨ t a $,default
hix-42-1,,hix,42,mta,mta,m t a,,hixkaryanaderby1985[210],,,^ m t a $,default
car-42-1,,car,42,mɨda,mɨda,m ɨ <<d>> a,,robayo2000avance[179],,,^ m ɨ <d> a $,default
bak-42-1,,bak,42,ta,ta,t a,,meira2005southern[181],,,^ t a $,default
apa-42-1,,apa,42,mɨʔta,mɨʔta,m ɨ ʔ t a,,camargo2002lexico[106],,,^ m ɨ ʔ t a $,default
aku-42-1,,aku,42,mɨɨta; ta,mɨɨta,m ɨ ɨ t a,,meira1998proto[178],,,^ m ɨ ɨ t a $,default
aku-42-2,,aku,42,mɨɨta; ta,ta,t a,,meira1998proto[178],,,^ t a $,default
yuk-42-1,,yuk,42,pota,pota,p o t a,,meira2005southern[180],,,^ p o t a $,default
yab-42-1,,yab,42,potari,potari,p o t a r i,,mendez1959yawarana[67],,,^ p o t a r i $,default
wmr-42-1,,wmr,42,pɨta,pɨta,p ɨ t a,,waimiribruno2003[70],,,^ p ɨ t a $,default
map-42-1,,map,42,pota,pota,p o t a,,muller1975mapoyo[60],,,^ p o t a $,default
ikp-42-1,,ikp,42,pora; wora,pora,p o r a,,ikpengpacheco2001[98],,,^ p o r a $,default
ikp-42-2,,ikp,42,pora; wora,wora,w o r a,,ikpengpacheco2001[98],,,^ w o r a $,default
ara-42-1,,ara,42,porɨ,porɨ,p o r ɨ,,alves2017arara[51],,,^ p o r ɨ $,default
yuk-43-1,,yuk,43,jɨ,jɨ,j ɨ,,meira2005southern[181],,,^ j ɨ $,default
yab-43-1,,yab,43,jə,jə,j <<ə>>,,mendez1959yawarana[72],,,^ j <ə> $,default
wmr-43-1,,wmr,43,jee,jee,j e e,,,,,^ j e e $,default
way-43-1,,way,43,je,je,j e,,camargo2010wayana[62],,,^ j e $,default
wai-43-1,,wai,43,jo,jo,j o,,hawkins2015dictionary,,,^ j o $,default
tri-43-1,,tri,43,je,je,j e,,meira2005southern[181],,,^ j e $,default
tam-43-1,,tam,43,je,je,j e,,gilij1781saggio[297],,,^ j e $,default
pem-43-1,,pem,43,je,je,j e,,swiggers2010gramatica[203],,,^ j e $,default
pan-43-1,,pan,43,ə,ə,<<ə>>,,meira2005southern[181],,,^ <ə> $,default
map-43-1,,map,43,jə,jə,j <<ə>>,,muller1975mapoyo[60],,,^ j <ə> $,default
mak-43-1,,mak,43,re,re,r e,,hall2015dictionary,,,^ r e $,default
mac-43-1,,mac,43,je,je,j e,,meira2005southern[181],,,^ j e $,default
kui-43-1,,kui,43,i,i,i,,meira2005southern[181],,,^ i $,default
kax-43-1,,kax,43,jo,jo,j o,,schuring2018kaxuyana[166],,,^ j o $,default
kar-43-1,,kar,43,je,je,j e,,courtz2008carib[285],,,^ j e $,default
ing-43-1,,ing,43,jə,jə,j <<ə>>,,,,,^ j <ə> $,default
ikp-43-1,,ikp,43,e,e,e,,meira2005southern[181],,,^ e $,default
hix-43-1,,hix,43,jo,jo,j o,,meira2005southern[181],,,^ j o $,default
car-43-1,,car,43,jerɨ,jerɨ,j e r ɨ,,robayo2000avance[180],,,^ j e r ɨ $,default
bak-43-1,,bak,43,e,e,e,,meira2005southern[181],,,^ e $,default
ara-43-1,,ara,43,e,e,e,,desouza2010arara[43],,,^ e $,default
apa-43-1,,apa,43,ze,ze,<<z>> e,,camargo2002lexico[9],,,^ <z> e $,default
aku-43-1,,aku,43,je(ʔ),je,j e,,meira1998proto[187],,,^ j e $,default
yab-44-1,,yab,44,nu,nu,n u,,mendez1959yawarana[68],,,^ n u $,default
wmr-44-1,,wmr,44,nɨ,nɨ,n ɨ,,,,,^ n ɨ $,default
way-44-1,,way,44,nu,nu,n u,,camargo2010wayana[99],,,^ n u $,default
wai-44-1,,wai,44,ɲu,ɲu,<<ɲ>> u,,hawkins2015dictionary,,,^ <ɲ> u $,default
tri-44-1,,tri,44,nore,nore,n o r e,,meira2005southern[181],,,^ n o r e $,default
tam-44-1,,tam,44,nu,nu,n u,,gilij1782saggio[379],,,^ n u $,default
pan-44-1,,pan,44,iɲo,iɲo,i <<ɲ>> o,,meira2005southern[181],,,^ i <ɲ> o $,default
map-44-1,,map,44,nu,nu,n u,,muller1975mapoyo[60],,,^ n u $,default
mak-44-1,,mak,44,ɲuu,ɲuu,<<ɲ>> u u,,hall2015dictionary,,,^ <ɲ> u u $,default
mac-44-1,,mac,44,nu,nu,n u,,meira2005southern[181],,,^ n u $,default
kui-44-1,,kui,44,ŋu,ŋu,<<ŋ>> u,,meira2005southern[181],,,^ <ŋ> u $,default
kax-44-1,,kax,44,nu,nu,n u,,,,,^ n u $,default
kar-44-1,,kar,44,nu,nu,n u,,courtz2008carib[326],,,^ n u $,default
ikp-44-1,,ikp,44,lu,lu,<<l>> u,,meira2005southern[181],,,^ <l> u $,default
hix-44-1,,hix,44,ɲu,ɲu,<<ɲ>> u,,meira2005southern[181],,,^ <ɲ> u $,default
bak-44-1,,bak,44,lu,lu,<<l>> u,,meira2005southern[181],,,^ <l> u $,default
ara-44-1,,ara,44,lu,lu,<<l>> u,,desouza2010arara[41],,,^ <l> u $,default
apa-44-1,,apa,44,nu,nu,n u,,camargo2002lexico[65],,,^ n u $,default
aku-44-1,,aku,44,nore,nore,n o r e,,meira1998proto[187],,,^ n o r e $,default
pem-44-1,,pem,44,jane,jane,j a n e,,,,,^ j a n e $,default
